reading_id,sensor_id,date_id,temperature,humidity,anomaly_flag,data_quality_score,ingestion_time
18620,3,20251004,29.07,53.72,Normal,100,2025-10-27 04:30:00.573
18621,4,20251004,24.21,41.32,Normal,100,2025-10-27 04:30:00.573
18622,2,20251004,24.15,39.71,Normal,100,2025-10-27 04:30:00.573
18623,5,20251004,24.78,40.39,Normal,100,2025-10-27 04:30:00.573
18624,3,20251004,28.04,36.8,Normal,100,2025-10-27 04:30:00.573
18625,2,20251004,21.73,48.71,Normal,100,2025-10-27 04:30:00.573
18626,4,20251004,32.66,57.22,Normal,100,2025-10-27 04:30:00.573
18627,4,20251004,28.52,56.99,Normal,100,2025-10-27 04:30:00.573
18628,3,20251004,22.33,57.25,Normal,100,2025-10-27 04:30:00.573
18629,1,20251004,28.86,49.06,Normal,100,2025-10-27 04:30:00.573
18630,1,20251004,27.52,41.85,Normal,100,2025-10-27 04:30:00.573
18631,3,20251004,25.1,39.14,Normal,100,2025-10-27 04:30:00.573
18632,4,20251004,26.7,50.48,Normal,100,2025-10-27 04:30:00.573
18633,1,20251004,28.82,31.26,Normal,100,2025-10-27 04:30:00.573
18634,3,20251004,22.32,38.49,Normal,100,2025-10-27 04:30:00.573
18635,2,20251004,25.45,56.39,Normal,100,2025-10-27 04:30:00.573
18636,4,20251004,29.07,57.93,Normal,100,2025-10-27 04:30:00.573
18637,2,20251004,20.9,32.77,Normal,100,2025-10-27 04:30:00.573
18638,3,20251004,25.27,45.85,Normal,100,2025-10-27 04:30:00.573
18639,2,20251004,31.7,54.18,Normal,100,2025-10-27 04:30:00.573
18640,2,20251004,25.6,50.37,Normal,100,2025-10-27 04:30:00.573
18641,5,20251004,31.67,38.41,Normal,100,2025-10-27 04:30:00.573
18642,4,20251004,34.04,40.89,Normal,100,2025-10-27 04:30:00.573
18643,4,20251004,32.96,40.81,Normal,100,2025-10-27 04:30:00.573
18644,3,20251004,29.81,51.26,Normal,100,2025-10-27 04:30:00.573
18645,4,20251004,26.25,56.35,Normal,100,2025-10-27 04:30:00.573
18646,3,20251004,25.02,32.32,Normal,100,2025-10-27 04:30:00.573
18647,3,20251004,29.24,58.25,Normal,100,2025-10-27 04:30:00.573
18648,4,20251004,25.41,31.68,Normal,100,2025-10-27 04:30:00.573
18649,4,20251004,21.47,54.52,Normal,100,2025-10-27 04:30:00.573
18650,5,20251004,30.82,52.37,Normal,100,2025-10-27 04:30:00.573
18651,2,20251004,31.3,37.98,Normal,100,2025-10-27 04:30:00.573
18652,5,20251004,22.94,41.9,Normal,100,2025-10-27 04:30:00.573
18653,1,20251004,27.51,46.62,Normal,100,2025-10-27 04:30:00.573
18654,1,20251004,28.63,42.06,Normal,100,2025-10-27 04:30:00.573
18655,5,20251004,20.46,39.46,Normal,100,2025-10-27 04:30:00.573
18656,5,20251004,25.13,52.13,Normal,100,2025-10-27 04:30:00.573
18657,1,20251004,30.34,47.64,Normal,100,2025-10-27 04:30:00.573
18658,4,20251004,25.28,45.35,Normal,100,2025-10-27 04:30:00.573
18659,1,20251004,24.89,50.97,Normal,100,2025-10-27 04:30:00.573
18660,3,20251004,26.49,52.08,Normal,100,2025-10-27 04:30:00.573
18661,1,20251004,23.32,38.11,Normal,100,2025-10-27 04:30:00.573
18662,4,20251004,27.78,32.6,Normal,100,2025-10-27 04:30:00.573
18663,3,20251004,24.43,43.72,Normal,100,2025-10-27 04:30:00.573
18664,1,20251004,30.13,43.47,Normal,100,2025-10-27 04:30:00.573
18665,3,20251004,31.33,47.27,Normal,100,2025-10-27 04:30:00.573
18666,1,20251004,30.9,34.6,Normal,100,2025-10-27 04:30:00.573
18667,4,20251004,26.58,42.33,Normal,100,2025-10-27 04:30:00.573
18668,2,20251004,21.78,44.75,Normal,100,2025-10-27 04:30:00.573
18669,1,20251004,24.99,36.16,Normal,100,2025-10-27 04:30:00.573
18670,5,20251004,34.14,46.83,Normal,100,2025-10-27 04:30:00.573
18671,4,20251004,23.01,41.32,Normal,100,2025-10-27 04:30:00.573
18672,3,20251004,31.12,35.22,Normal,100,2025-10-27 04:30:00.573
18673,1,20251004,26.91,40.53,Normal,100,2025-10-27 04:30:00.573
18674,3,20251004,30.99,52.79,Normal,100,2025-10-27 04:30:00.573
18675,5,20251004,20.01,34.55,Normal,100,2025-10-27 04:30:00.573
18676,5,20251004,34.36,35.01,Normal,100,2025-10-27 04:30:00.573
18677,1,20251004,20.69,48.79,Normal,100,2025-10-27 04:30:00.573
18678,3,20251004,32.03,33.68,Normal,100,2025-10-27 04:30:00.573
18679,5,20251004,33.47,31.4,Normal,100,2025-10-27 04:30:00.573
18680,1,20251004,22.8,43.58,Normal,100,2025-10-27 04:30:00.573
18681,5,20251004,28.2,44.58,Normal,100,2025-10-27 04:30:00.573
18682,2,20251004,27.48,58.51,Normal,100,2025-10-27 04:30:00.573
18683,2,20251004,24.22,45.82,Normal,100,2025-10-27 04:30:00.573
18684,2,20251004,25.39,53.48,Normal,100,2025-10-27 04:30:00.573
18685,3,20251004,22.26,44.76,Normal,100,2025-10-27 04:30:00.573
18686,1,20251004,25.36,47.73,Normal,100,2025-10-27 04:30:00.573
18687,5,20251004,31.83,37.18,Normal,100,2025-10-27 04:30:00.573
18688,1,20251004,31.03,34.59,Normal,100,2025-10-27 04:30:00.573
18689,3,20251004,27.0,56.02,Normal,100,2025-10-27 04:30:00.573
18690,1,20251004,34.29,53.62,Normal,100,2025-10-27 04:30:00.573
18691,1,20251004,34.78,58.01,Normal,100,2025-10-27 04:30:00.573
18692,3,20251004,23.49,30.78,Normal,100,2025-10-27 04:30:00.573
18693,2,20251004,28.17,53.84,Normal,100,2025-10-27 04:30:00.573
18694,2,20251004,25.48,53.51,Normal,100,2025-10-27 04:30:00.573
18695,4,20251004,32.17,56.93,Normal,100,2025-10-27 04:30:00.573
18696,3,20251004,27.56,40.29,Normal,100,2025-10-27 04:30:00.573
18697,5,20251004,22.46,36.89,Normal,100,2025-10-27 04:30:00.573
18698,5,20251004,34.4,49.21,Normal,100,2025-10-27 04:30:00.573
18699,1,20251004,34.27,37.74,Normal,100,2025-10-27 04:30:00.573
18700,3,20251004,33.72,33.21,Normal,100,2025-10-27 04:30:00.573
18701,4,20251004,22.96,44.33,Normal,100,2025-10-27 04:30:00.573
18702,3,20251004,22.44,40.33,Normal,100,2025-10-27 04:30:00.573
18703,2,20251004,25.73,47.76,Normal,100,2025-10-27 04:30:00.573
18704,2,20251004,33.8,35.34,Normal,100,2025-10-27 04:30:00.573
18705,4,20251004,28.85,35.07,Normal,100,2025-10-27 04:30:00.573
18706,3,20251004,22.46,53.22,Normal,100,2025-10-27 04:30:00.573
18707,4,20251004,31.77,39.55,Normal,100,2025-10-27 04:30:00.573
18708,5,20251004,20.62,56.36,Normal,100,2025-10-27 04:30:00.573
18709,4,20251004,26.28,56.3,Normal,100,2025-10-27 04:30:00.573
18710,2,20251004,23.69,50.11,Normal,100,2025-10-27 04:30:00.573
18711,3,20251004,25.27,32.39,Normal,100,2025-10-27 04:30:00.573
18712,1,20251004,32.17,50.46,Normal,100,2025-10-27 04:30:00.573
18713,1,20251004,22.04,43.3,Normal,100,2025-10-27 04:30:00.573
18714,2,20251004,21.41,44.11,Normal,100,2025-10-27 04:30:00.573
18715,2,20251004,32.52,43.5,Normal,100,2025-10-27 04:30:00.573
18716,2,20251004,26.17,55.05,Normal,100,2025-10-27 04:30:00.573
18717,4,20251004,28.52,32.82,Normal,100,2025-10-27 04:30:00.573
18718,5,20251004,23.62,52.59,Normal,100,2025-10-27 04:30:00.573
18719,1,20251004,33.81,57.55,Normal,100,2025-10-27 04:30:00.573
18720,4,20251004,28.99,34.18,Normal,100,2025-10-27 04:30:00.573
18721,1,20251004,34.68,47.85,Normal,100,2025-10-27 04:30:00.573
18722,1,20251004,23.54,53.04,Normal,100,2025-10-27 04:30:00.573
18723,2,20251004,21.73,49.93,Normal,100,2025-10-27 04:30:00.573
18724,5,20251004,28.79,44.33,Normal,100,2025-10-27 04:30:00.573
18725,5,20251004,23.44,50.92,Normal,100,2025-10-27 04:30:00.573
18726,4,20251004,23.22,43.99,Normal,100,2025-10-27 04:30:00.573
18727,4,20251004,34.69,59.39,Normal,100,2025-10-27 04:30:00.573
18728,3,20251004,24.87,47.95,Normal,100,2025-10-27 04:30:00.573
18729,4,20251004,25.51,57.8,Normal,100,2025-10-27 04:30:00.573
18730,4,20251004,32.11,55.27,Normal,100,2025-10-27 04:30:00.573
18731,3,20251004,33.94,59.09,Normal,100,2025-10-27 04:30:00.573
18732,3,20251004,32.2,30.53,Normal,100,2025-10-27 04:30:00.573
18733,1,20251004,25.54,41.86,Normal,100,2025-10-27 04:30:00.573
18734,2,20251004,23.9,36.1,Normal,100,2025-10-27 04:30:00.573
18735,1,20251004,23.74,43.05,Normal,100,2025-10-27 04:30:00.573
18736,4,20251004,29.35,34.21,Normal,100,2025-10-27 04:30:00.573
18737,5,20251004,24.24,51.19,Normal,100,2025-10-27 04:30:00.573
18738,1,20251004,24.69,50.85,Normal,100,2025-10-27 04:30:00.573
18739,2,20251004,32.63,59.14,Normal,100,2025-10-27 04:30:00.573
18740,4,20251004,27.35,58.96,Normal,100,2025-10-27 04:30:00.573
18741,2,20251004,33.41,33.83,Normal,100,2025-10-27 04:30:00.573
18742,2,20251004,23.16,46.11,Normal,100,2025-10-27 04:30:00.573
18743,3,20251004,28.73,35.11,Normal,100,2025-10-27 04:30:00.573
18744,5,20251004,21.22,56.43,Normal,100,2025-10-27 04:30:00.573
18745,3,20251004,27.8,59.45,Normal,100,2025-10-27 04:30:00.573
18746,2,20251004,23.32,57.92,Normal,100,2025-10-27 04:30:00.573
18747,3,20251004,33.03,48.96,Normal,100,2025-10-27 04:30:00.573
18748,1,20251004,27.81,35.58,Normal,100,2025-10-27 04:30:00.573
18749,4,20251004,34.01,48.29,Normal,100,2025-10-27 04:30:00.573
18750,4,20251004,23.71,34.67,Normal,100,2025-10-27 04:30:00.573
18751,4,20251004,24.21,40.45,Normal,100,2025-10-27 04:30:00.573
18752,3,20251004,25.08,57.33,Normal,100,2025-10-27 04:30:00.573
18753,1,20251004,24.84,44.89,Normal,100,2025-10-27 04:30:00.573
18754,2,20251004,34.62,41.28,Normal,100,2025-10-27 04:30:00.573
18755,3,20251004,30.67,58.09,Normal,100,2025-10-27 04:30:00.573
18756,4,20251004,33.54,45.71,Normal,100,2025-10-27 04:30:00.573
18757,5,20251004,20.02,54.68,Normal,100,2025-10-27 04:30:00.573
18758,2,20251004,31.87,53.98,Normal,100,2025-10-27 04:30:00.573
18759,4,20251004,31.62,37.88,Normal,100,2025-10-27 04:30:00.573
18760,5,20251004,31.52,39.48,Normal,100,2025-10-27 04:30:00.573
18761,4,20251004,27.93,54.17,Normal,100,2025-10-27 04:30:00.573
18762,3,20251004,30.94,50.88,Normal,100,2025-10-27 04:30:00.573
18763,2,20251004,20.77,30.09,Normal,100,2025-10-27 04:30:00.573
18764,4,20251004,24.11,44.65,Normal,100,2025-10-27 04:30:00.573
18765,2,20251004,24.72,52.94,Normal,100,2025-10-27 04:30:00.573
18766,4,20251004,27.69,40.66,Normal,100,2025-10-27 04:30:00.573
18767,5,20251004,22.73,39.26,Normal,100,2025-10-27 04:30:00.573
18768,3,20251004,26.1,56.02,Normal,100,2025-10-27 04:30:00.573
18769,5,20251004,20.02,34.07,Normal,100,2025-10-27 04:30:00.573
18770,2,20251004,27.76,44.53,Normal,100,2025-10-27 04:30:00.573
18771,1,20251004,25.62,46.67,Normal,100,2025-10-27 04:30:00.573
18772,5,20251004,20.04,54.8,Normal,100,2025-10-27 04:30:00.573
18773,4,20251004,34.12,45.56,Normal,100,2025-10-27 04:30:00.573
18774,4,20251004,33.33,56.69,Normal,100,2025-10-27 04:30:00.573
18775,1,20251004,26.76,30.44,Normal,100,2025-10-27 04:30:00.573
18776,1,20251004,27.72,37.74,Normal,100,2025-10-27 04:30:00.573
18777,2,20251004,30.34,58.52,Normal,100,2025-10-27 04:30:00.573
18778,3,20251004,34.49,35.17,Normal,100,2025-10-27 04:30:00.573
18779,5,20251004,23.37,38.12,Normal,100,2025-10-27 04:30:00.573
18780,1,20251004,26.84,58.8,Normal,100,2025-10-27 04:30:00.573
18781,5,20251004,23.31,40.14,Normal,100,2025-10-27 04:30:00.573
18782,2,20251004,20.21,59.58,Normal,100,2025-10-27 04:30:00.573
18783,2,20251004,30.24,46.4,Normal,100,2025-10-27 04:30:00.573
18784,4,20251004,32.13,36.43,Normal,100,2025-10-27 04:30:00.573
18785,5,20251004,34.31,53.26,Normal,100,2025-10-27 04:30:00.573
18786,1,20251004,25.4,52.49,Normal,100,2025-10-27 04:30:00.573
18787,5,20251004,24.57,45.73,Normal,100,2025-10-27 04:30:00.573
18788,4,20251004,23.57,33.32,Normal,100,2025-10-27 04:30:00.573
18789,1,20251004,20.07,49.27,Normal,100,2025-10-27 04:30:00.573
18790,1,20251004,32.6,56.04,Normal,100,2025-10-27 04:30:00.573
18791,1,20251004,26.03,49.0,Normal,100,2025-10-27 04:30:00.573
18792,5,20251004,34.38,50.1,Normal,100,2025-10-27 04:30:00.573
18793,3,20251004,22.54,41.12,Normal,100,2025-10-27 04:30:00.573
18794,5,20251004,30.64,41.39,Normal,100,2025-10-27 04:30:00.573
18795,4,20251004,20.83,54.87,Normal,100,2025-10-27 04:30:00.573
18796,4,20251004,33.71,41.93,Normal,100,2025-10-27 04:30:00.573
18797,1,20251004,21.83,58.02,Normal,100,2025-10-27 04:30:00.573
18798,4,20251004,30.4,35.69,Normal,100,2025-10-27 04:30:00.573
18799,1,20251004,30.44,46.86,Normal,100,2025-10-27 04:30:00.573
18800,2,20251004,28.77,51.45,Normal,100,2025-10-27 04:30:00.573
18801,5,20251004,31.65,34.16,Normal,100,2025-10-27 04:30:00.573
18802,1,20251004,30.52,33.55,Normal,100,2025-10-27 04:30:00.573
18803,4,20251004,29.54,52.63,Normal,100,2025-10-27 04:30:00.573
18804,5,20251004,24.8,34.78,Normal,100,2025-10-27 04:30:00.573
18805,4,20251004,34.19,44.59,Normal,100,2025-10-27 04:30:00.573
18806,2,20251004,26.79,35.91,Normal,100,2025-10-27 04:30:00.573
18807,3,20251004,26.81,50.79,Normal,100,2025-10-27 04:30:00.573
18808,2,20251004,32.42,55.75,Normal,100,2025-10-27 04:30:00.573
18809,5,20251004,21.15,52.41,Normal,100,2025-10-27 04:30:00.573
18810,2,20251004,27.73,52.52,Normal,100,2025-10-27 04:30:00.573
18811,1,20251004,23.76,48.71,Normal,100,2025-10-27 04:30:00.573
18812,3,20251004,23.79,45.0,Normal,100,2025-10-27 04:30:00.573
18813,2,20251004,29.84,33.25,Normal,100,2025-10-27 04:30:00.573
18814,5,20251004,34.64,57.49,Normal,100,2025-10-27 04:30:00.573
18815,2,20251004,21.59,34.86,Normal,100,2025-10-27 04:30:00.573
18816,2,20251004,29.81,58.31,Normal,100,2025-10-27 04:30:00.573
18817,4,20251004,21.5,48.07,Normal,100,2025-10-27 04:30:00.573
18818,4,20251004,24.61,48.48,Normal,100,2025-10-27 04:30:00.573
18819,2,20251004,29.69,31.56,Normal,100,2025-10-27 04:30:00.573
18820,5,20251004,21.32,33.49,Normal,100,2025-10-27 04:30:00.573
18821,3,20251004,34.88,35.59,Normal,100,2025-10-27 04:30:00.573
18822,5,20251004,25.5,37.09,Normal,100,2025-10-27 04:30:00.573
18823,5,20251004,24.76,30.27,Normal,100,2025-10-27 04:30:00.573
18824,5,20251004,24.95,52.06,Normal,100,2025-10-27 04:30:00.573
18825,3,20251004,30.69,37.7,Normal,100,2025-10-27 04:30:00.573
18826,1,20251004,22.26,37.55,Normal,100,2025-10-27 04:30:00.573
18827,5,20251004,30.42,34.05,Normal,100,2025-10-27 04:30:00.573
18828,4,20251004,32.93,43.33,Normal,100,2025-10-27 04:30:00.573
18829,4,20251004,34.89,38.06,Normal,100,2025-10-27 04:30:00.573
18830,3,20251004,33.68,36.9,Normal,100,2025-10-27 04:30:00.573
18831,2,20251004,33.36,50.73,Normal,100,2025-10-27 04:30:00.577
18832,4,20251004,24.26,46.07,Normal,100,2025-10-27 04:30:00.577
18833,4,20251004,21.83,51.31,Normal,100,2025-10-27 04:30:00.577
18834,3,20251004,28.6,42.01,Normal,100,2025-10-27 04:30:00.577
18835,4,20251004,27.86,37.54,Normal,100,2025-10-27 04:30:00.577
18836,1,20251004,30.54,33.38,Normal,100,2025-10-27 04:30:00.577
18837,5,20251004,21.36,46.7,Normal,100,2025-10-27 04:30:00.577
18838,5,20251004,32.13,33.34,Normal,100,2025-10-27 04:30:00.577
18839,1,20251004,23.49,41.42,Normal,100,2025-10-27 04:30:00.577
18840,3,20251004,30.74,53.51,Normal,100,2025-10-27 04:30:00.577
18841,5,20251004,34.06,54.6,Normal,100,2025-10-27 04:30:00.577
18842,1,20251004,25.49,59.84,Normal,100,2025-10-27 04:30:00.577
18843,1,20251004,24.32,43.39,Normal,100,2025-10-27 04:30:00.577
18844,5,20251004,31.25,40.47,Normal,100,2025-10-27 04:30:00.577
18845,3,20251004,32.95,56.99,Normal,100,2025-10-27 04:30:00.577
18846,2,20251004,27.74,48.27,Normal,100,2025-10-27 04:30:00.577
18847,1,20251004,24.97,38.67,Normal,100,2025-10-27 04:30:00.577
18848,3,20251004,27.82,36.77,Normal,100,2025-10-27 04:30:00.577
18849,2,20251004,31.81,42.33,Normal,100,2025-10-27 04:30:00.577
18850,5,20251004,32.72,55.05,Normal,100,2025-10-27 04:30:00.577
18851,4,20251004,34.02,52.72,Normal,100,2025-10-27 04:30:00.577
18852,4,20251004,28.31,30.16,Normal,100,2025-10-27 04:30:00.577
18853,2,20251004,21.67,59.59,Normal,100,2025-10-27 04:30:00.577
18854,2,20251004,24.72,47.61,Normal,100,2025-10-27 04:30:00.577
18855,2,20251004,32.19,48.07,Normal,100,2025-10-27 04:30:00.577
18856,3,20251004,28.09,52.49,Normal,100,2025-10-27 04:30:00.577
18857,3,20251004,24.11,57.1,Normal,100,2025-10-27 04:30:00.577
18858,3,20251004,22.08,59.95,Normal,100,2025-10-27 04:30:00.577
18859,5,20251004,30.5,50.31,Normal,100,2025-10-27 04:30:00.577
18860,2,20251004,25.2,34.43,Normal,100,2025-10-27 04:30:00.577
18861,4,20251004,20.1,30.49,Normal,100,2025-10-27 04:30:00.577
18862,2,20251004,20.87,35.51,Normal,100,2025-10-27 04:30:00.577
18863,5,20251004,31.63,41.54,Normal,100,2025-10-27 04:30:00.577
18864,4,20251004,34.12,56.1,Normal,100,2025-10-27 04:30:00.577
18865,2,20251004,27.62,35.87,Normal,100,2025-10-27 04:30:00.577
18866,2,20251004,25.38,31.32,Normal,100,2025-10-27 04:30:00.577
18867,5,20251004,29.64,39.73,Normal,100,2025-10-27 04:30:00.577
18868,1,20251004,24.9,31.85,Normal,100,2025-10-27 04:30:00.577
18869,5,20251004,28.08,38.61,Normal,100,2025-10-27 04:30:00.577
18870,3,20251004,25.91,33.26,Normal,100,2025-10-27 04:30:00.577
18871,4,20251004,33.16,49.55,Normal,100,2025-10-27 04:30:00.577
18872,3,20251004,34.25,31.36,Normal,100,2025-10-27 04:30:00.577
18873,3,20251004,28.91,31.93,Normal,100,2025-10-27 04:30:00.577
18874,3,20251004,33.35,42.0,Normal,100,2025-10-27 04:30:00.577
18875,5,20251004,27.6,47.48,Normal,100,2025-10-27 04:30:00.577
18876,1,20251004,21.74,51.11,Normal,100,2025-10-27 04:30:00.577
18877,2,20251004,22.44,35.97,Normal,100,2025-10-27 04:30:00.577
18878,5,20251004,25.42,46.94,Normal,100,2025-10-27 04:30:00.577
18879,2,20251004,27.09,56.62,Normal,100,2025-10-27 04:30:00.577
18880,3,20251004,22.83,49.05,Normal,100,2025-10-27 04:30:00.577
18881,4,20251004,27.08,39.13,Normal,100,2025-10-27 04:30:00.577
18882,4,20251004,26.34,38.38,Normal,100,2025-10-27 04:30:00.577
18883,2,20251004,21.12,59.39,Normal,100,2025-10-27 04:30:00.577
18884,3,20251004,21.75,35.16,Normal,100,2025-10-27 04:30:00.577
18885,4,20251004,24.94,39.38,Normal,100,2025-10-27 04:30:00.577
18886,2,20251004,25.67,43.17,Normal,100,2025-10-27 04:30:00.577
18887,2,20251004,22.24,41.66,Normal,100,2025-10-27 04:30:00.577
18888,5,20251004,20.89,55.63,Normal,100,2025-10-27 04:30:00.577
18889,4,20251004,24.1,56.96,Normal,100,2025-10-27 04:30:00.577
18890,2,20251004,28.7,34.2,Normal,100,2025-10-27 04:30:00.577
18891,1,20251004,33.53,49.55,Normal,100,2025-10-27 04:30:00.577
18892,2,20251004,29.65,34.52,Normal,100,2025-10-27 04:30:00.577
18893,2,20251004,22.79,54.61,Normal,100,2025-10-27 04:30:00.577
18894,1,20251004,29.64,33.07,Normal,100,2025-10-27 04:30:00.577
18895,1,20251004,24.93,31.87,Normal,100,2025-10-27 04:30:00.577
18896,3,20251004,22.22,31.9,Normal,100,2025-10-27 04:30:00.577
18897,4,20251004,24.91,38.63,Normal,100,2025-10-27 04:30:00.577
18898,2,20251004,33.35,31.93,Normal,100,2025-10-27 04:30:00.577
18899,5,20251004,32.4,51.67,Normal,100,2025-10-27 04:30:00.577
18900,3,20251004,26.92,31.19,Normal,100,2025-10-27 04:30:00.577
18901,2,20251004,25.2,50.67,Normal,100,2025-10-27 04:30:00.577
18902,4,20251004,24.28,54.17,Normal,100,2025-10-27 04:30:00.577
18903,1,20251004,34.76,59.27,Normal,100,2025-10-27 04:30:00.577
18904,5,20251004,25.07,55.35,Normal,100,2025-10-27 04:30:00.577
18905,3,20251004,21.36,43.13,Normal,100,2025-10-27 04:30:00.577
18906,5,20251004,21.92,49.05,Normal,100,2025-10-27 04:30:00.577
18907,3,20251004,34.1,46.56,Normal,100,2025-10-27 04:30:00.577
18908,1,20251004,30.66,46.01,Normal,100,2025-10-27 04:30:00.577
18909,2,20251004,30.16,37.44,Normal,100,2025-10-27 04:30:00.577
18910,3,20251004,34.39,44.25,Normal,100,2025-10-27 04:30:00.577
18911,2,20251004,22.02,45.27,Normal,100,2025-10-27 04:30:00.577
18912,5,20251004,20.91,47.91,Normal,100,2025-10-27 04:30:00.577
18913,5,20251004,30.71,39.33,Normal,100,2025-10-27 04:30:00.577
18914,4,20251004,32.8,32.12,Normal,100,2025-10-27 04:30:00.577
18915,4,20251004,24.06,49.37,Normal,100,2025-10-27 04:30:00.577
18916,4,20251004,32.95,49.28,Normal,100,2025-10-27 04:30:00.577
18917,4,20251004,21.81,52.11,Normal,100,2025-10-27 04:30:00.577
18918,5,20251004,23.76,57.38,Normal,100,2025-10-27 04:30:00.577
18919,3,20251004,20.32,56.16,Normal,100,2025-10-27 04:30:00.577
18920,5,20251004,27.55,33.48,Normal,100,2025-10-27 04:30:00.577
18921,4,20251004,25.15,49.43,Normal,100,2025-10-27 04:30:00.577
18922,5,20251004,23.71,54.62,Normal,100,2025-10-27 04:30:00.577
18923,3,20251004,22.94,33.1,Normal,100,2025-10-27 04:30:00.577
18924,5,20251004,33.49,48.01,Normal,100,2025-10-27 04:30:00.577
18925,1,20251004,30.75,50.84,Normal,100,2025-10-27 04:30:00.577
18926,1,20251004,27.47,42.58,Normal,100,2025-10-27 04:30:00.577
18927,5,20251004,23.37,43.17,Normal,100,2025-10-27 04:30:00.577
18928,2,20251004,30.15,48.39,Normal,100,2025-10-27 04:30:00.577
18929,3,20251004,31.35,56.69,Normal,100,2025-10-27 04:30:00.577
18930,4,20251004,33.74,36.95,Normal,100,2025-10-27 04:30:00.577
18931,4,20251004,27.97,31.58,Normal,100,2025-10-27 04:30:00.577
18932,5,20251004,28.73,52.51,Normal,100,2025-10-27 04:30:00.577
18933,1,20251004,29.83,35.31,Normal,100,2025-10-27 04:30:00.577
18934,4,20251004,32.43,56.99,Normal,100,2025-10-27 04:30:00.577
18935,5,20251004,24.33,34.03,Normal,100,2025-10-27 04:30:00.577
18936,1,20251004,34.71,38.97,Normal,100,2025-10-27 04:30:00.577
18937,3,20251004,33.33,42.19,Normal,100,2025-10-27 04:30:00.577
18938,3,20251004,27.74,37.89,Normal,100,2025-10-27 04:30:00.577
18939,5,20251004,28.25,48.25,Normal,100,2025-10-27 04:30:00.577
18940,2,20251004,28.22,57.36,Normal,100,2025-10-27 04:30:00.577
18941,5,20251004,29.45,59.6,Normal,100,2025-10-27 04:30:00.577
18942,1,20251004,31.7,39.04,Normal,100,2025-10-27 04:30:00.577
18943,1,20251004,32.41,36.54,Normal,100,2025-10-27 04:30:00.577
18944,1,20251004,29.75,42.32,Normal,100,2025-10-27 04:30:00.577
18945,2,20251004,25.27,43.11,Normal,100,2025-10-27 04:30:00.577
18946,3,20251004,22.72,33.29,Normal,100,2025-10-27 04:30:00.577
18947,4,20251004,23.21,57.92,Normal,100,2025-10-27 04:30:00.577
18948,2,20251004,30.18,59.24,Normal,100,2025-10-27 04:30:00.577
18949,1,20251004,30.54,48.59,Normal,100,2025-10-27 04:30:00.577
18950,4,20251004,29.93,35.49,Normal,100,2025-10-27 04:30:00.577
18951,2,20251004,29.71,41.76,Normal,100,2025-10-27 04:30:00.577
18952,5,20251004,29.01,33.58,Normal,100,2025-10-27 04:30:00.577
18953,5,20251004,30.45,41.49,Normal,100,2025-10-27 04:30:00.577
18954,4,20251004,26.62,40.75,Normal,100,2025-10-27 04:30:00.577
18955,4,20251004,32.07,49.28,Normal,100,2025-10-27 04:30:00.577
18956,4,20251004,34.43,35.35,Normal,100,2025-10-27 04:30:00.577
18957,1,20251004,31.67,54.54,Normal,100,2025-10-27 04:30:00.577
18958,1,20251004,26.8,42.91,Normal,100,2025-10-27 04:30:00.577
18959,2,20251004,33.94,40.6,Normal,100,2025-10-27 04:30:00.577
18960,2,20251004,25.56,45.72,Normal,100,2025-10-27 04:30:00.577
18961,3,20251004,33.76,58.38,Normal,100,2025-10-27 04:30:00.577
18962,4,20251004,23.36,47.45,Normal,100,2025-10-27 04:30:00.577
18963,2,20251004,31.25,30.35,Normal,100,2025-10-27 04:30:00.577
18964,5,20251004,20.32,48.91,Normal,100,2025-10-27 04:30:00.577
18965,2,20251004,27.22,51.65,Normal,100,2025-10-27 04:30:00.577
18966,4,20251004,34.08,38.59,Normal,100,2025-10-27 04:30:00.577
18967,5,20251004,30.2,55.2,Normal,100,2025-10-27 04:30:00.577
18968,1,20251004,22.58,43.08,Normal,100,2025-10-27 04:30:00.577
18969,1,20251004,26.76,37.44,Normal,100,2025-10-27 04:30:00.577
18970,5,20251004,32.78,42.01,Normal,100,2025-10-27 04:30:00.577
18971,3,20251004,33.7,46.33,Normal,100,2025-10-27 04:30:00.577
18972,4,20251004,32.49,31.52,Normal,100,2025-10-27 04:30:00.577
18973,1,20251004,34.57,40.91,Normal,100,2025-10-27 04:30:00.577
18974,3,20251004,24.2,31.65,Normal,100,2025-10-27 04:30:00.577
18975,2,20251004,34.14,48.71,Normal,100,2025-10-27 04:30:00.577
18976,3,20251004,31.75,32.08,Normal,100,2025-10-27 04:30:00.577
18977,5,20251004,24.29,42.27,Normal,100,2025-10-27 04:30:00.577
18978,5,20251004,34.02,36.29,Normal,100,2025-10-27 04:30:00.577
18979,1,20251004,34.48,38.7,Normal,100,2025-10-27 04:30:00.577
18980,5,20251004,32.64,59.96,Normal,100,2025-10-27 04:30:00.577
18981,5,20251004,28.9,44.38,Normal,100,2025-10-27 04:30:00.577
18982,5,20251004,27.36,38.65,Normal,100,2025-10-27 04:30:00.577
18983,2,20251004,33.41,39.58,Normal,100,2025-10-27 04:30:00.577
18984,1,20251004,29.14,47.01,Normal,100,2025-10-27 04:30:00.577
18985,2,20251004,34.69,37.03,Normal,100,2025-10-27 04:30:00.577
18986,4,20251004,20.78,45.93,Normal,100,2025-10-27 04:30:00.577
