sensor_id,temperature,humidity,timestamp
4,22.58,53.96,2025-10-02 19:31:04
3,21.66,46.57,2025-10-02 19:31:09
5,21.06,34.95,2025-10-02 19:31:14
2,21.79,48.22,2025-10-02 19:31:19
4,31.49,35.91,2025-10-02 19:31:24
3,32.0,42.9,2025-10-02 19:31:29
5,25.23,49.72,2025-10-02 19:31:34
4,28.75,42.72,2025-10-02 19:31:39
5,24.6,32.73,2025-10-02 19:31:44
4,29.89,36.15,2025-10-02 19:31:49
4,21.29,43.86,2025-10-02 19:31:54
5,20.34,31.65,2025-10-02 19:31:59
5,28.24,53.93,2025-10-02 19:32:04
5,20.42,30.58,2025-10-02 19:32:09
5,27.05,44.76,2025-10-02 19:32:14
2,30.05,41.57,2025-10-02 19:32:19
2,33.08,40.83,2025-10-02 19:32:24
1,22.64,52.11,2025-10-02 19:32:29
4,28.27,40.98,2025-10-02 19:32:34
1,25.6,52.0,2025-10-02 19:32:39
1,34.85,38.32,2025-10-02 19:32:44
2,24.14,43.18,2025-10-02 19:32:49
2,31.46,36.18,2025-10-02 19:32:54
5,32.92,30.51,2025-10-02 19:32:59
1,31.13,42.54,2025-10-02 19:33:04
2,29.96,46.53,2025-10-02 19:33:09
3,20.91,38.08,2025-10-02 19:33:14
4,21.83,33.59,2025-10-02 19:33:19
4,25.02,31.15,2025-10-02 19:33:24
4,33.61,54.46,2025-10-02 19:33:29
3,24.74,53.57,2025-10-02 19:33:34
3,22.77,37.96,2025-10-02 19:33:39
1,31.94,35.67,2025-10-02 19:33:44
2,34.74,50.87,2025-10-02 19:33:49
4,33.48,41.92,2025-10-02 19:33:54
5,31.15,45.55,2025-10-02 19:33:59
4,28.48,58.5,2025-10-02 19:34:04
3,27.57,46.12,2025-10-02 19:34:09
4,23.9,58.5,2025-10-02 19:34:14
4,26.29,48.69,2025-10-02 19:34:19
3,32.38,52.71,2025-10-02 19:34:24
4,26.39,57.59,2025-10-02 19:34:29
2,25.03,46.53,2025-10-02 19:34:34
5,28.13,54.66,2025-10-02 19:34:39
1,34.36,46.07,2025-10-02 19:34:44
4,33.94,43.81,2025-10-02 19:34:49
5,31.31,40.62,2025-10-02 19:34:54
4,34.35,43.55,2025-10-02 19:34:59
5,32.69,59.59,2025-10-02 19:35:04
3,24.85,35.86,2025-10-02 19:35:09
3,31.86,58.1,2025-10-02 19:35:14
2,23.76,36.79,2025-10-02 19:35:19
1,29.66,57.08,2025-10-02 19:35:24
1,20.65,57.81,2025-10-02 19:35:29
2,25.86,40.4,2025-10-02 19:35:34
4,20.12,55.52,2025-10-02 19:35:39
3,32.04,39.82,2025-10-02 19:35:44
1,32.41,46.77,2025-10-02 19:35:49
2,26.6,57.71,2025-10-02 19:35:54
1,30.62,55.95,2025-10-02 19:35:59
1,25.29,53.99,2025-10-02 19:36:04
3,20.65,47.38,2025-10-02 19:36:09
2,32.61,31.81,2025-10-02 19:36:15
5,32.7,41.44,2025-10-02 19:36:20
1,27.58,45.55,2025-10-02 19:36:25
3,29.37,42.09,2025-10-02 19:36:30
4,28.75,37.84,2025-10-02 19:36:35
3,31.42,38.42,2025-10-02 19:36:40
1,30.76,56.89,2025-10-02 19:36:45
4,29.53,53.59,2025-10-02 19:36:50
5,28.01,42.43,2025-10-02 19:36:55
5,24.5,35.38,2025-10-02 19:37:00
4,20.34,30.62,2025-10-02 19:37:05
3,21.43,35.47,2025-10-02 19:37:10
5,28.46,38.83,2025-10-02 19:37:15
2,26.0,36.6,2025-10-02 19:37:20
4,29.86,39.25,2025-10-02 19:37:25
4,24.25,55.42,2025-10-02 19:37:30
1,32.85,57.52,2025-10-02 19:37:35
2,24.32,34.94,2025-10-02 19:37:40
2,29.92,40.67,2025-10-02 19:37:45
5,33.43,43.56,2025-10-02 19:37:50
1,22.21,45.08,2025-10-02 19:37:55
4,25.93,50.63,2025-10-02 19:38:00
2,28.53,44.94,2025-10-02 19:38:05
3,31.95,46.39,2025-10-02 19:38:10
1,23.8,39.1,2025-10-02 19:38:15
2,33.22,45.11,2025-10-02 19:38:20
3,27.0,43.63,2025-10-02 19:38:25
4,20.67,47.42,2025-10-02 19:38:30
4,23.98,32.67,2025-10-02 19:38:35
4,33.26,44.86,2025-10-02 19:38:40
3,25.64,33.48,2025-10-02 19:38:45
1,21.32,35.03,2025-10-02 19:38:50
4,26.66,55.76,2025-10-02 19:38:55
2,24.63,32.04,2025-10-02 19:39:00
5,32.09,54.75,2025-10-02 19:39:05
3,34.27,50.94,2025-10-02 19:39:10
2,32.97,44.66,2025-10-02 19:39:15
4,29.34,41.41,2025-10-02 19:39:20
5,26.28,54.43,2025-10-02 19:39:25
2,24.25,47.43,2025-10-02 19:39:30
1,30.15,48.68,2025-10-02 19:39:35
1,26.29,41.83,2025-10-02 19:39:40
1,20.09,51.26,2025-10-02 19:39:45
4,25.48,35.56,2025-10-02 19:39:50
1,34.94,56.01,2025-10-02 19:39:55
3,24.03,52.65,2025-10-02 19:40:00
2,25.61,38.46,2025-10-02 19:40:05
2,33.67,47.83,2025-10-02 19:40:10
2,34.15,48.18,2025-10-02 19:40:15
2,31.58,56.57,2025-10-02 19:40:20
2,26.79,35.46,2025-10-02 19:40:25
1,28.1,36.22,2025-10-02 19:40:30
1,29.61,51.33,2025-10-02 19:40:35
4,25.98,31.78,2025-10-02 19:40:40
2,24.72,46.21,2025-10-02 19:40:45
2,28.66,41.19,2025-10-02 19:40:50
3,28.62,30.59,2025-10-02 19:40:55
5,24.01,37.2,2025-10-02 19:41:00
5,30.49,56.28,2025-10-02 19:41:05
4,27.72,34.33,2025-10-02 19:41:10
5,32.57,31.15,2025-10-02 19:41:15
1,33.69,49.61,2025-10-02 19:41:20
5,26.94,32.32,2025-10-02 19:41:25
2,21.72,52.69,2025-10-02 19:41:30
1,33.83,30.99,2025-10-02 19:41:35
5,30.32,30.97,2025-10-02 19:41:40
3,32.42,57.45,2025-10-02 19:41:45
1,31.62,49.69,2025-10-02 19:41:50
4,26.11,39.12,2025-10-02 19:41:55
4,34.21,40.08,2025-10-02 19:42:00
2,29.35,36.65,2025-10-02 19:42:05
5,27.06,36.34,2025-10-02 19:42:10
4,20.83,40.88,2025-10-02 19:42:15
5,34.38,32.44,2025-10-02 19:42:20
5,24.95,47.76,2025-10-02 19:42:25
1,32.46,53.21,2025-10-02 19:42:30
1,26.76,35.65,2025-10-02 19:42:35
4,27.82,37.02,2025-10-02 19:42:40
3,27.03,47.73,2025-10-02 19:42:45
2,22.12,43.43,2025-10-02 19:42:50
4,21.68,57.14,2025-10-02 19:42:55
1,26.64,45.48,2025-10-02 19:43:00
2,22.57,47.32,2025-10-02 19:43:05
3,22.67,37.99,2025-10-02 19:43:10
3,24.04,33.57,2025-10-02 19:43:15
1,24.5,40.09,2025-10-02 19:43:20
1,20.71,44.19,2025-10-02 19:43:25
4,23.81,30.08,2025-10-02 19:43:30
2,30.08,44.35,2025-10-02 19:43:35
1,30.71,55.42,2025-10-02 19:43:40
3,31.0,39.64,2025-10-02 19:43:45
5,24.8,33.46,2025-10-02 19:43:50
4,20.2,42.93,2025-10-02 19:43:55
1,20.66,32.78,2025-10-02 19:44:00
4,21.74,40.42,2025-10-02 19:44:05
5,21.96,35.69,2025-10-02 19:44:10
4,27.91,43.25,2025-10-02 19:44:15
5,26.82,45.4,2025-10-02 19:44:20
4,34.77,33.2,2025-10-02 19:44:25
1,23.75,31.21,2025-10-02 19:44:30
3,24.7,48.69,2025-10-02 19:44:35
3,29.14,51.39,2025-10-02 19:44:40
3,34.65,46.77,2025-10-02 19:44:45
2,29.6,33.56,2025-10-02 19:44:50
4,26.65,49.6,2025-10-02 19:44:55
1,21.48,45.63,2025-10-02 19:45:00
3,34.63,47.76,2025-10-02 19:45:05
2,24.49,42.09,2025-10-02 19:45:10
5,25.77,40.13,2025-10-02 19:45:15
4,27.46,58.69,2025-10-02 19:45:20
1,22.67,42.04,2025-10-02 19:45:25
2,27.48,50.12,2025-10-02 19:45:30
2,33.07,41.38,2025-10-02 19:45:35
5,23.85,40.1,2025-10-02 19:45:40
4,29.69,34.98,2025-10-02 19:45:45
1,25.31,59.99,2025-10-02 19:45:50
3,23.63,59.99,2025-10-02 19:45:55
1,22.06,30.32,2025-10-02 19:46:00
1,21.07,34.13,2025-10-02 19:46:05
2,21.15,47.01,2025-10-02 19:46:10
5,28.91,40.76,2025-10-02 19:46:15
1,27.08,32.15,2025-10-02 19:46:20
3,25.89,51.4,2025-10-02 19:46:25
5,33.27,48.88,2025-10-02 19:46:30
2,26.81,52.58,2025-10-02 19:46:35
5,21.05,39.13,2025-10-02 19:46:40
5,23.03,57.51,2025-10-02 19:46:45
4,27.82,37.99,2025-10-02 19:46:50
5,32.28,32.02,2025-10-02 19:46:55
2,28.26,32.71,2025-10-02 19:47:00
1,21.56,40.23,2025-10-02 19:47:05
1,32.06,41.12,2025-10-02 19:47:10
2,21.65,37.48,2025-10-02 19:47:15
2,28.71,56.36,2025-10-02 19:47:20
1,26.7,52.44,2025-10-02 19:47:25
2,30.99,57.27,2025-10-02 19:47:30
5,20.52,56.05,2025-10-02 19:47:35
1,27.32,57.0,2025-10-02 19:47:40
1,29.8,40.22,2025-10-02 19:47:45
2,24.66,31.65,2025-10-02 19:47:50
1,34.05,55.93,2025-10-02 19:47:55
3,27.19,30.21,2025-10-02 19:48:00
1,28.66,38.3,2025-10-02 19:48:05
2,25.65,49.63,2025-10-02 19:48:10
1,30.01,53.83,2025-10-02 19:48:15
2,29.38,52.87,2025-10-02 19:48:20
1,26.89,36.2,2025-10-02 19:48:25
1,31.97,56.49,2025-10-02 19:48:30
1,27.83,47.64,2025-10-02 19:48:35
4,34.4,50.01,2025-10-02 19:48:40
2,28.59,55.37,2025-10-02 19:48:45
2,29.14,31.83,2025-10-02 19:48:50
5,26.22,47.32,2025-10-02 19:48:55
2,29.38,32.22,2025-10-02 19:49:00
2,26.6,59.24,2025-10-02 19:49:05
5,21.45,58.15,2025-10-02 19:49:10
2,23.4,52.92,2025-10-02 19:49:15
3,32.36,50.39,2025-10-02 19:49:20
5,22.78,31.36,2025-10-02 19:49:25
2,27.07,40.61,2025-10-02 19:49:30
5,28.63,31.66,2025-10-02 19:49:35
1,22.82,42.16,2025-10-02 19:49:40
4,28.0,35.45,2025-10-02 19:49:45
2,34.46,56.57,2025-10-02 19:49:50
5,26.61,52.53,2025-10-02 19:49:55
1,32.55,56.57,2025-10-02 19:50:00
4,25.61,38.82,2025-10-02 19:50:05
2,23.13,56.74,2025-10-02 19:50:10
2,30.71,38.8,2025-10-02 19:50:15
5,28.77,33.47,2025-10-02 19:50:20
1,22.2,32.12,2025-10-02 19:50:25
2,30.84,57.25,2025-10-02 19:50:30
5,23.56,52.97,2025-10-02 19:50:35
4,28.87,30.09,2025-10-02 19:50:40
3,22.43,39.21,2025-10-02 19:50:45
1,32.01,42.32,2025-10-02 19:50:50
2,20.73,46.56,2025-10-02 19:50:55
1,33.19,55.11,2025-10-02 19:51:00
3,29.85,46.64,2025-10-02 19:51:05
3,33.99,45.99,2025-10-02 19:51:10
2,32.55,38.46,2025-10-02 19:51:15
1,24.18,42.6,2025-10-02 19:51:20
2,29.03,59.52,2025-10-02 19:51:25
2,28.45,46.44,2025-10-02 19:51:30
2,30.56,55.72,2025-10-02 19:51:35
3,25.3,56.81,2025-10-02 19:51:40
3,34.54,59.41,2025-10-02 19:51:45
1,27.01,50.73,2025-10-02 19:51:50
1,22.96,52.42,2025-10-02 19:51:55
2,31.43,55.89,2025-10-02 19:52:00
4,28.63,54.43,2025-10-02 19:52:05
2,22.3,50.65,2025-10-02 19:52:10
3,28.84,39.69,2025-10-02 19:52:15
2,32.7,32.89,2025-10-02 19:52:20
5,31.16,45.14,2025-10-02 19:52:25
2,21.23,41.36,2025-10-02 19:52:30
5,29.5,59.14,2025-10-02 19:52:35
3,29.25,53.23,2025-10-02 19:52:40
3,29.03,34.02,2025-10-02 19:52:45
4,27.21,42.56,2025-10-02 19:52:50
5,29.15,44.53,2025-10-02 19:52:55
2,31.58,48.79,2025-10-02 19:53:00
3,25.94,32.75,2025-10-02 19:53:05
3,28.99,35.33,2025-10-02 19:53:10
4,25.73,31.09,2025-10-02 19:53:15
5,30.44,44.84,2025-10-02 19:53:20
5,20.45,32.89,2025-10-02 19:53:25
3,31.82,30.63,2025-10-02 19:53:30
4,32.45,33.71,2025-10-02 19:53:35
2,31.24,36.88,2025-10-02 19:53:40
5,25.51,36.6,2025-10-02 19:53:45
3,29.57,44.22,2025-10-02 19:53:50
3,29.97,52.68,2025-10-02 19:53:55
4,20.5,45.17,2025-10-02 19:54:00
1,31.17,53.9,2025-10-02 19:54:05
3,24.7,56.96,2025-10-02 19:54:10
2,29.94,57.94,2025-10-02 19:54:15
2,31.06,48.05,2025-10-02 19:54:20
2,27.73,39.74,2025-10-02 19:54:25
2,31.32,54.19,2025-10-02 19:54:30
2,22.79,31.99,2025-10-02 19:54:35
4,32.34,47.64,2025-10-02 19:54:40
3,21.58,38.08,2025-10-02 19:54:45
5,26.11,55.08,2025-10-02 19:54:50
5,23.26,30.02,2025-10-02 19:54:55
5,32.87,57.57,2025-10-02 19:55:00
4,32.56,35.89,2025-10-02 19:55:05
3,23.36,55.43,2025-10-02 19:55:10
1,24.1,45.87,2025-10-02 19:55:15
2,22.03,47.78,2025-10-02 19:55:20
5,21.75,51.12,2025-10-02 19:55:25
1,26.96,33.25,2025-10-02 19:55:30
5,26.25,46.73,2025-10-02 19:55:35
5,24.21,47.47,2025-10-02 19:55:40
5,25.16,36.26,2025-10-02 19:55:45
1,25.59,41.77,2025-10-02 19:55:50
1,34.3,59.34,2025-10-02 19:55:55
4,26.78,48.59,2025-10-02 19:56:00
4,21.11,47.36,2025-10-02 19:56:05
1,22.29,52.5,2025-10-02 19:56:10
3,24.01,50.37,2025-10-02 19:56:15
1,31.83,40.63,2025-10-02 19:56:20
2,22.04,48.72,2025-10-02 19:56:25
3,31.36,44.63,2025-10-02 19:56:30
5,29.28,46.05,2025-10-02 19:56:35
3,31.65,48.51,2025-10-02 19:56:40
5,32.61,42.37,2025-10-02 19:56:45
3,34.64,49.03,2025-10-02 19:56:50
1,23.73,57.32,2025-10-02 19:56:55
1,28.29,46.14,2025-10-02 19:57:00
2,26.31,37.94,2025-10-02 19:57:05
1,34.99,49.53,2025-10-02 19:57:10
1,25.8,44.97,2025-10-02 19:57:15
5,22.68,34.53,2025-10-02 19:57:20
2,22.28,40.75,2025-10-02 19:57:25
1,31.23,44.69,2025-10-02 19:57:30
4,29.24,36.51,2025-10-02 19:57:35
2,26.29,37.76,2025-10-02 19:57:40
1,32.3,40.56,2025-10-02 19:57:45
4,31.75,30.51,2025-10-02 19:57:50
2,34.97,36.95,2025-10-02 19:57:55
5,26.56,56.86,2025-10-02 19:58:00
5,32.63,35.43,2025-10-02 19:58:05
2,26.84,31.55,2025-10-02 19:58:10
3,26.53,36.53,2025-10-02 19:58:15
3,20.46,59.7,2025-10-02 19:58:20
2,32.07,39.33,2025-10-02 19:58:25
3,34.16,43.11,2025-10-02 19:58:30
5,33.56,34.05,2025-10-02 19:58:35
4,30.59,45.61,2025-10-02 19:58:40
5,32.47,58.5,2025-10-02 19:58:45
3,31.84,46.42,2025-10-02 19:58:50
4,31.96,48.9,2025-10-02 19:58:55
1,20.37,59.84,2025-10-02 19:59:00
3,25.52,37.69,2025-10-02 19:59:05
4,34.4,42.42,2025-10-02 19:59:10
4,26.56,30.03,2025-10-02 19:59:15
4,31.06,56.66,2025-10-02 19:59:20
3,22.98,40.33,2025-10-02 19:59:25
3,23.05,49.47,2025-10-02 19:59:30
5,20.26,52.89,2025-10-02 19:59:35
5,23.38,49.83,2025-10-02 19:59:40
1,23.35,30.32,2025-10-02 19:59:45
2,26.58,57.3,2025-10-02 19:59:50
5,34.4,59.21,2025-10-02 19:59:55
3,27.35,34.12,2025-10-02 20:00:00
4,23.76,46.14,2025-10-02 20:00:05
2,29.35,36.37,2025-10-02 20:00:10
2,30.56,48.64,2025-10-02 20:00:15
2,33.38,44.0,2025-10-02 20:00:20
2,22.8,37.0,2025-10-02 20:00:25
1,27.76,31.67,2025-10-02 20:00:30
3,30.37,58.65,2025-10-02 20:00:35
4,24.66,49.26,2025-10-02 20:00:40
1,32.0,52.85,2025-10-02 20:00:45
2,31.52,42.32,2025-10-02 20:00:50
5,33.46,35.66,2025-10-02 20:00:55
3,20.24,50.57,2025-10-02 20:01:00
3,29.68,57.75,2025-10-02 20:01:05
4,29.37,59.42,2025-10-02 20:01:10
5,32.16,45.76,2025-10-02 20:01:15
2,26.1,33.75,2025-10-02 20:01:20
4,21.04,33.34,2025-10-02 20:01:25
5,30.87,57.3,2025-10-02 20:01:30
2,26.5,39.74,2025-10-02 20:01:35
2,32.8,41.26,2025-10-02 20:01:40
4,29.27,55.98,2025-10-02 20:01:45
2,29.48,48.2,2025-10-02 20:01:50
5,34.29,46.31,2025-10-02 20:01:55
3,25.67,35.83,2025-10-02 20:02:00
2,22.05,49.56,2025-10-02 20:02:05
4,24.6,30.34,2025-10-02 20:02:10
1,22.87,59.43,2025-10-02 20:02:15
3,34.57,38.63,2025-10-02 20:02:20
2,30.26,52.21,2025-10-02 20:02:25
1,29.03,53.91,2025-10-02 20:02:30
1,30.2,48.51,2025-10-02 20:02:35
2,21.45,52.7,2025-10-02 20:02:40
4,23.39,34.96,2025-10-02 20:02:46
5,27.6,47.64,2025-10-02 20:02:51
5,30.48,40.67,2025-10-02 20:02:56
3,33.54,40.44,2025-10-02 20:03:01
5,24.19,34.51,2025-10-02 20:03:06
2,27.8,40.05,2025-10-02 20:03:11
4,25.22,30.02,2025-10-02 20:03:16
1,28.53,58.99,2025-10-02 20:03:21
2,30.38,46.24,2025-10-02 20:03:26
4,34.88,38.49,2025-10-02 20:03:31
5,28.01,47.65,2025-10-02 20:03:36
5,26.17,56.03,2025-10-02 20:03:41
1,22.6,35.41,2025-10-02 20:03:46
4,34.97,40.72,2025-10-02 20:03:51
4,29.01,39.57,2025-10-02 20:03:56
3,28.58,33.64,2025-10-02 20:04:01
3,28.81,56.09,2025-10-02 20:04:06
4,27.56,53.56,2025-10-02 20:04:11
3,22.11,47.68,2025-10-02 20:04:16
1,26.82,57.84,2025-10-02 20:04:21
2,28.77,49.06,2025-10-02 20:04:26
2,24.71,58.12,2025-10-02 20:04:31
2,31.48,50.38,2025-10-02 20:04:36
5,24.86,35.06,2025-10-02 20:04:41
1,34.29,31.14,2025-10-02 20:04:46
3,27.42,36.38,2025-10-02 20:04:51
1,32.59,30.66,2025-10-02 20:04:56
3,31.38,50.51,2025-10-02 20:05:01
5,24.52,47.82,2025-10-02 20:05:06
4,32.87,35.42,2025-10-02 20:05:11
5,23.26,35.4,2025-10-02 20:05:16
2,24.12,54.69,2025-10-02 20:05:21
3,32.73,40.96,2025-10-02 20:05:26
2,32.1,42.27,2025-10-02 20:05:31
5,25.88,49.82,2025-10-02 20:05:36
2,32.52,45.03,2025-10-02 20:05:41
2,29.49,41.19,2025-10-02 20:05:46
2,28.39,50.7,2025-10-02 20:05:51
4,34.65,49.59,2025-10-02 20:05:56
2,20.96,48.59,2025-10-02 20:06:01
5,29.72,48.51,2025-10-02 20:06:06
3,29.44,32.76,2025-10-02 20:06:11
5,25.43,30.96,2025-10-02 20:06:16
1,22.63,54.28,2025-10-02 20:06:21
3,31.91,30.86,2025-10-02 20:06:26
4,30.71,46.67,2025-10-02 20:06:31
2,20.63,41.51,2025-10-02 20:06:36
2,32.87,31.64,2025-10-02 20:06:41
3,26.0,35.97,2025-10-02 20:06:46
5,31.61,39.18,2025-10-02 20:06:51
3,24.06,50.04,2025-10-02 20:06:56
1,20.47,55.89,2025-10-02 20:07:01
2,33.71,46.74,2025-10-02 20:07:06
5,20.51,54.28,2025-10-02 20:07:11
3,28.57,34.1,2025-10-02 20:07:16
1,33.89,48.14,2025-10-02 20:07:21
2,20.27,47.41,2025-10-02 20:07:26
4,33.84,34.44,2025-10-02 20:07:31
5,33.5,53.95,2025-10-02 20:07:36
5,24.19,56.1,2025-10-02 20:07:41
2,20.25,38.68,2025-10-02 20:07:46
5,21.02,51.47,2025-10-02 20:07:51
5,20.4,30.12,2025-10-02 20:07:56
2,28.1,56.16,2025-10-02 20:08:01
3,28.61,45.54,2025-10-02 20:08:06
5,30.42,58.2,2025-10-02 20:08:11
5,33.93,45.72,2025-10-02 20:08:16
1,31.07,46.86,2025-10-02 20:08:21
3,27.52,38.62,2025-10-02 20:08:26
5,21.96,59.92,2025-10-02 20:08:31
4,29.71,41.76,2025-10-02 20:08:36
2,33.32,43.28,2025-10-02 20:08:41
5,22.41,37.74,2025-10-02 20:08:46
3,33.1,54.02,2025-10-02 20:08:51
4,33.96,57.87,2025-10-02 20:08:56
3,31.1,37.89,2025-10-02 20:09:01
4,26.01,35.78,2025-10-02 20:09:06
2,30.99,31.84,2025-10-02 20:09:11
1,34.84,32.29,2025-10-02 20:09:16
2,25.19,47.94,2025-10-02 20:09:21
3,33.64,49.0,2025-10-02 20:09:26
4,31.69,31.86,2025-10-02 20:09:31
5,24.9,53.74,2025-10-02 20:09:36
5,28.83,59.41,2025-10-02 20:09:41
5,22.94,31.44,2025-10-02 20:09:46
3,31.17,50.91,2025-10-02 20:09:51
2,28.0,57.37,2025-10-02 20:09:56
3,25.18,53.42,2025-10-02 20:10:01
5,30.24,35.28,2025-10-02 20:10:06
2,20.2,51.78,2025-10-02 20:10:11
3,33.38,42.16,2025-10-02 20:10:16
5,29.84,54.22,2025-10-02 20:10:21
3,34.96,44.27,2025-10-02 20:10:26
2,31.89,35.5,2025-10-02 20:10:31
4,21.39,52.9,2025-10-02 20:10:36
4,27.89,35.24,2025-10-02 20:10:41
3,33.33,47.8,2025-10-02 20:10:46
5,33.69,32.95,2025-10-02 20:10:51
3,20.45,56.57,2025-10-02 20:10:56
3,25.41,38.61,2025-10-02 20:11:01
2,21.39,36.86,2025-10-02 20:11:06
2,27.45,35.8,2025-10-02 20:11:11
1,31.57,56.87,2025-10-02 20:11:16
2,23.45,51.75,2025-10-02 20:11:21
5,34.93,45.44,2025-10-02 20:11:26
1,20.17,34.38,2025-10-02 20:11:31
2,21.32,48.86,2025-10-02 20:11:36
1,34.1,56.23,2025-10-02 20:11:41
4,34.16,56.17,2025-10-02 20:11:46
5,20.66,39.16,2025-10-02 20:11:51
1,22.31,49.38,2025-10-02 20:11:56
5,20.12,41.52,2025-10-02 20:12:01
1,33.24,59.86,2025-10-02 20:12:06
5,31.3,45.89,2025-10-02 20:12:11
5,29.61,35.15,2025-10-02 20:12:16
3,30.73,59.77,2025-10-02 20:12:21
1,24.05,31.09,2025-10-02 20:12:26
2,29.02,55.29,2025-10-02 20:12:31
5,22.53,50.92,2025-10-02 20:12:36
4,27.69,32.33,2025-10-02 20:12:41
2,29.62,44.98,2025-10-02 20:12:46
3,21.73,39.39,2025-10-02 20:12:51
2,28.2,31.7,2025-10-02 20:12:56
5,25.84,30.28,2025-10-02 20:13:01
2,20.09,52.96,2025-10-02 20:13:06
4,32.28,34.05,2025-10-02 20:13:11
3,24.83,46.06,2025-10-02 20:13:16
4,25.15,51.19,2025-10-02 20:13:21
3,20.85,44.01,2025-10-02 20:13:26
5,34.57,55.16,2025-10-02 20:13:31
5,25.96,43.51,2025-10-02 20:13:36
3,25.76,59.06,2025-10-02 20:13:41
3,27.77,54.0,2025-10-02 20:13:46
2,21.52,42.39,2025-10-02 20:13:51
3,33.7,54.16,2025-10-02 20:13:56
1,30.5,48.69,2025-10-02 20:14:01
4,30.86,49.82,2025-10-02 20:14:06
1,29.28,49.75,2025-10-02 20:14:11
4,25.53,38.05,2025-10-02 20:14:16
3,28.88,35.28,2025-10-02 20:14:21
2,32.84,46.6,2025-10-02 20:14:26
5,31.19,39.63,2025-10-02 20:14:31
5,27.16,34.03,2025-10-02 20:14:36
1,21.11,58.46,2025-10-02 20:14:41
1,24.91,38.99,2025-10-02 20:14:46
4,24.12,41.37,2025-10-02 20:14:51
3,32.67,43.93,2025-10-02 20:14:56
3,26.02,50.12,2025-10-02 20:15:01
3,25.14,44.05,2025-10-02 20:15:06
2,27.83,34.95,2025-10-02 20:15:11
3,29.43,45.56,2025-10-02 20:15:16
2,26.97,53.97,2025-10-02 20:15:21
4,29.87,57.68,2025-10-02 20:15:26
2,25.98,39.04,2025-10-02 20:15:31
3,20.94,56.88,2025-10-02 20:15:36
4,21.59,40.22,2025-10-02 20:15:41
1,25.05,38.79,2025-10-02 20:15:46
5,32.84,54.18,2025-10-02 20:15:51
5,31.26,54.03,2025-10-02 20:15:56
2,31.77,57.33,2025-10-02 20:16:01
4,20.51,44.18,2025-10-02 20:16:06
5,31.37,57.52,2025-10-02 20:16:11
1,26.47,49.13,2025-10-02 20:16:16
1,28.53,52.77,2025-10-02 20:16:21
5,22.59,58.16,2025-10-02 20:16:26
1,26.49,58.15,2025-10-02 20:16:31
3,32.77,35.6,2025-10-02 20:16:36
3,29.47,46.21,2025-10-02 20:16:41
1,32.63,44.18,2025-10-02 20:16:46
3,33.23,53.86,2025-10-02 20:16:51
4,28.09,55.28,2025-10-02 20:16:56
2,28.03,51.69,2025-10-02 20:17:01
3,29.37,41.6,2025-10-02 20:17:06
1,22.0,48.36,2025-10-02 20:17:11
2,32.61,39.5,2025-10-02 20:17:16
2,30.97,43.51,2025-10-02 20:17:21
2,31.62,57.24,2025-10-02 20:17:26
4,33.73,55.24,2025-10-02 20:17:31
2,33.85,43.29,2025-10-02 20:17:36
5,33.38,37.19,2025-10-02 20:17:41
5,31.36,48.29,2025-10-02 20:17:46
2,29.12,52.15,2025-10-02 20:17:51
2,24.96,38.77,2025-10-02 20:17:56
1,29.72,50.72,2025-10-02 20:18:01
4,30.97,56.07,2025-10-02 20:18:06
1,32.41,38.9,2025-10-02 20:18:11
4,20.92,51.76,2025-10-02 20:18:16
1,23.93,31.44,2025-10-02 20:18:21
2,25.75,52.6,2025-10-02 20:18:26
2,28.67,59.92,2025-10-02 20:18:31
4,33.78,42.78,2025-10-02 20:18:36
5,22.37,32.72,2025-10-02 20:18:41
2,29.86,32.77,2025-10-02 20:18:46
3,20.62,49.36,2025-10-02 20:18:51
3,20.27,50.03,2025-10-02 20:18:56
2,24.21,47.21,2025-10-02 20:19:01
1,24.66,30.63,2025-10-02 20:19:06
2,22.52,53.39,2025-10-02 20:19:11
4,29.13,42.02,2025-10-02 20:19:16
3,34.09,50.74,2025-10-02 20:19:21
2,28.5,31.25,2025-10-02 20:19:26
2,30.26,56.56,2025-10-02 20:19:31
1,28.98,32.3,2025-10-02 20:19:36
5,21.71,58.68,2025-10-02 20:19:41
2,33.61,50.13,2025-10-02 20:19:46
2,33.1,51.52,2025-10-02 20:19:51
2,27.75,56.18,2025-10-02 20:19:56
2,34.3,54.17,2025-10-02 20:20:01
3,30.95,51.19,2025-10-02 20:20:06
2,29.66,43.94,2025-10-02 20:20:11
1,29.58,30.6,2025-10-02 20:20:16
2,28.59,55.4,2025-10-02 20:20:21
1,24.18,58.15,2025-10-02 20:20:26
1,31.45,59.51,2025-10-02 20:20:31
1,27.27,54.92,2025-10-02 20:20:36
3,30.19,55.78,2025-10-02 20:20:41
1,29.98,47.41,2025-10-02 20:20:46
3,21.74,43.09,2025-10-02 20:20:51
1,33.72,41.49,2025-10-02 20:20:56
5,22.33,59.06,2025-10-02 20:21:01
2,30.98,56.54,2025-10-02 20:21:06
5,30.65,40.85,2025-10-02 20:21:11
3,32.02,55.81,2025-10-02 20:21:16
5,34.67,41.58,2025-10-02 20:21:21
1,22.77,42.78,2025-10-02 20:21:26
1,24.61,52.6,2025-10-02 20:21:31
4,32.05,39.24,2025-10-02 20:21:36
